chr3L:669192-671692	chr3L:661082-663582	96.154	26	1	0	323	348	65	40	8.26e-07	43.7	1
chr3L:669192-671692	chr3L:661082-663582	89.655	29	3	0	325	353	66	38	1.01e-05	40.1	1
chr3L:669192-671692	chr3L:661082-663582	73.846	65	11	2	290	354	1180	1238	3.51e-05	38.3	3
chr3L:669192-671692	chr3L:661082-663582	86.207	29	4	0	323	351	71	43	1.23e-04	35.6	1
chr3L:669192-671692	chr3L:661082-663582	83.871	31	5	0	325	355	2274	2304	4.28e-04	34.6	1
chr3L:669192-671692	chr3L:661082-663582	82.759	29	5	0	325	353	60	32	0.005	31.0	1
chr3L:669192-671692	chr3L:661082-663582	84.615	26	4	0	323	348	2275	2300	0.005	30.1	1
chr3L:669192-671692	chr3L:661082-663582	90.000	20	2	0	337	356	1191	1210	0.018	28.3	1
chr3L:669192-671692	chr3L:661082-663582	78.788	33	5	1	323	353	50	18	0.064	26.5	1
chr3L:669192-671692	chr3L:661082-663582	89.474	19	2	0	318	336	502	520	0.064	26.5	1
chr3L:669192-671692	chr3L:661082-663582	79.310	29	3	1	305	333	2275	2300	0.22	24.7	1
chr3L:669192-671692	chr3L:661082-663582	80.769	26	2	1	286	311	29	7	0.77	23.8	1
chr3L:669192-671692	chr3L:661082-663582	100.000	12	0	0	1924	1935	271	282	0.77	22.9	0
chr3L:669192-671692	chr3L:661082-663582	100.000	12	0	0	214	225	2295	2284	0.77	22.9	0
