chr2R:22265213-22267713	chr2R:22261477-22263977	88.889	27	3	0	1328	1354	1563	1589	1.23e-04	36.5	1
chr2R:22265213-22267713	chr2R:22261477-22263977	86.207	29	4	0	1328	1356	1548	1576	1.23e-04	35.6	1
chr2R:22265213-22267713	chr2R:22261477-22263977	88.462	26	3	0	1329	1354	1561	1586	4.28e-04	34.6	1
chr2R:22265213-22267713	chr2R:22261477-22263977	80.000	35	7	0	1329	1363	1546	1580	0.001	32.8	1
chr2R:22265213-22267713	chr2R:22261477-22263977	78.378	37	8	0	1328	1364	1530	1566	0.001	31.9	1
chr2R:22265213-22267713	chr2R:22261477-22263977	85.185	27	4	0	1328	1354	1590	1616	0.001	31.9	1
chr2R:22265213-22267713	chr2R:22261477-22263977	84.615	26	4	0	1329	1354	1588	1613	0.005	30.1	1
chr2R:22265213-22267713	chr2R:22261477-22263977	90.476	21	2	0	2461	2481	2318	2298	0.005	30.1	1
chr2R:22265213-22267713	chr2R:22261477-22263977	90.000	20	2	0	1138	1157	1343	1362	0.018	28.3	1
chr2R:22265213-22267713	chr2R:22261477-22263977	100.000	14	0	0	1635	1648	2258	2245	0.064	26.5	1
chr2R:22265213-22267713	chr2R:22261477-22263977	93.750	16	1	0	27	42	1688	1703	0.22	25.6	1
chr2R:22265213-22267713	chr2R:22261477-22263977	93.750	16	1	0	219	234	1688	1703	0.22	25.6	1
chr2R:22265213-22267713	chr2R:22261477-22263977	93.750	16	1	0	1392	1407	2313	2298	0.22	25.6	1
chr2R:22265213-22267713	chr2R:22261477-22263977	76.667	30	7	0	2209	2238	2265	2236	0.77	23.8	1
