chr3L:11331281-11333781	chr3L:11238797-11241297	95.455	22	1	0	1590	1611	2318	2297	1.23e-04	36.5	1
chr3L:11331281-11333781	chr3L:11238797-11241297	91.667	24	2	0	1587	1610	2318	2295	1.23e-04	35.6	1
chr3L:11331281-11333781	chr3L:11238797-11241297	91.667	24	2	0	1586	1609	2318	2295	1.23e-04	35.6	1
chr3L:11331281-11333781	chr3L:11238797-11241297	91.667	24	2	0	1583	1606	2318	2295	1.23e-04	35.6	1
chr3L:11331281-11333781	chr3L:11238797-11241297	84.000	25	4	0	1594	1618	2318	2294	0.018	28.3	1
chr3L:11331281-11333781	chr3L:11238797-11241297	100.000	13	0	0	1599	1611	850	838	0.22	24.7	1
chr3L:11331281-11333781	chr3L:11238797-11241297	100.000	13	0	0	1585	1597	851	839	0.22	24.7	1
chr3L:11331281-11333781	chr3L:11238797-11241297	100.000	13	0	0	1501	1513	1076	1064	0.22	24.7	1
chr3L:11331281-11333781	chr3L:11238797-11241297	100.000	12	0	0	858	869	269	258	0.77	22.9	0
chr3L:11331281-11333781	chr3L:11238797-11241297	100.000	12	0	0	1597	1608	850	839	0.77	22.9	0
chr3L:11331281-11333781	chr3L:11238797-11241297	100.000	12	0	0	1596	1607	850	839	0.77	22.9	0
chr3L:11331281-11333781	chr3L:11238797-11241297	100.000	12	0	0	1595	1606	850	839	0.77	22.9	0
chr3L:11331281-11333781	chr3L:11238797-11241297	100.000	12	0	0	1594	1605	850	839	0.77	22.9	0
chr3L:11331281-11333781	chr3L:11238797-11241297	100.000	12	0	0	1593	1604	850	839	0.77	22.9	0
chr3L:11331281-11333781	chr3L:11238797-11241297	100.000	12	0	0	1592	1603	850	839	0.77	22.9	0
chr3L:11331281-11333781	chr3L:11238797-11241297	100.000	12	0	0	1591	1602	850	839	0.77	22.9	0
chr3L:11331281-11333781	chr3L:11238797-11241297	100.000	12	0	0	1590	1601	850	839	0.77	22.9	0
chr3L:11331281-11333781	chr3L:11238797-11241297	100.000	12	0	0	1589	1600	850	839	0.77	22.9	0
chr3L:11331281-11333781	chr3L:11238797-11241297	100.000	12	0	0	1588	1599	850	839	0.77	22.9	0
chr3L:11331281-11333781	chr3L:11238797-11241297	100.000	12	0	0	1587	1598	850	839	0.77	22.9	0
chr3L:11331281-11333781	chr3L:11238797-11241297	100.000	12	0	0	1502	1513	1080	1069	0.77	22.9	0
