chr3L:18792729-18795229	chr3L:18756361-18758861	89.474	19	2	0	692	710	1602	1584	0.064	26.5	1
chr3L:18792729-18795229	chr3L:18756361-18758861	93.750	16	1	0	685	700	1603	1588	0.22	25.6	1
chr3L:18792729-18795229	chr3L:18756361-18758861	93.333	15	1	0	263	277	840	826	0.77	23.8	1
chr3L:18792729-18795229	chr3L:18756361-18758861	100.000	12	0	0	35	46	233	222	0.77	22.9	0
chr3L:18792729-18795229	chr3L:18756361-18758861	100.000	12	0	0	274	285	837	826	0.77	22.9	0
chr3L:18792729-18795229	chr3L:18756361-18758861	100.000	12	0	0	272	283	837	826	0.77	22.9	0
chr3L:18792729-18795229	chr3L:18756361-18758861	100.000	12	0	0	270	281	837	826	0.77	22.9	0
chr3L:18792729-18795229	chr3L:18756361-18758861	100.000	12	0	0	268	279	837	826	0.77	22.9	0
chr3L:18792729-18795229	chr3L:18756361-18758861	100.000	12	0	0	1775	1786	1130	1141	0.77	22.9	0
chr3L:18792729-18795229	chr3L:18756361-18758861	100.000	12	0	0	1839	1850	1600	1589	0.77	22.9	0
