chr3R:12503025-12505525	chr3R:12465179-12467679	99.619	2102	8	0	1	2102	2104	3	0.0	3755	84
chr3R:12503025-12505525	chr3R:12465179-12467679	88.889	18	2	0	1817	1834	207	190	0.22	24.7	1
chr3R:12503025-12505525	chr3R:12465179-12467679	88.889	18	2	0	1898	1915	288	271	0.22	24.7	1
chr3R:12503025-12505525	chr3R:12465179-12467679	84.615	26	0	2	1741	1764	341	364	0.22	24.7	1
chr3R:12503025-12505525	chr3R:12465179-12467679	88.889	18	2	0	324	341	1016	999	0.22	24.7	1
chr3R:12503025-12505525	chr3R:12465179-12467679	88.889	18	2	0	1089	1106	1781	1764	0.22	24.7	1
chr3R:12503025-12505525	chr3R:12465179-12467679	100.000	12	0	0	2098	2109	989	978	0.77	22.9	0
chr3R:12503025-12505525	chr3R:12465179-12467679	100.000	12	0	0	313	324	1705	1694	0.77	22.9	0
chr3R:12503025-12505525	chr3R:12465179-12467679	100.000	12	0	0	400	411	1792	1781	0.77	22.9	0
chr3R:12503025-12505525	chr3R:12465179-12467679	100.000	12	0	0	788	799	1830	1819	0.77	22.9	0
