chr3R:16256284-16258784	chr3R:16252294-16254794	77.778	45	5	1	2024	2063	1942	1898	3.51e-05	37.4	2
chr3R:16256284-16258784	chr3R:16252294-16254794	92.000	25	2	0	2162	2186	1942	1918	3.51e-05	37.4	1
chr3R:16256284-16258784	chr3R:16252294-16254794	88.462	26	3	0	2441	2466	1946	1921	4.28e-04	34.6	1
chr3R:16256284-16258784	chr3R:16252294-16254794	73.333	60	9	2	1218	1277	1979	1927	4.28e-04	34.6	2
chr3R:16256284-16258784	chr3R:16252294-16254794	76.744	43	6	1	1939	1981	1958	1920	0.001	32.8	2
chr3R:16256284-16258784	chr3R:16252294-16254794	100.000	17	0	0	665	681	1939	1923	0.001	31.9	1
chr3R:16256284-16258784	chr3R:16252294-16254794	90.476	21	2	0	1088	1108	2145	2125	0.005	30.1	1
chr3R:16256284-16258784	chr3R:16252294-16254794	81.579	38	2	3	2322	2356	1720	1755	0.018	29.2	1
chr3R:16256284-16258784	chr3R:16252294-16254794	86.957	23	3	0	2024	2046	1945	1923	0.018	29.2	1
chr3R:16256284-16258784	chr3R:16252294-16254794	100.000	15	0	0	668	682	1596	1582	0.018	28.3	1
chr3R:16256284-16258784	chr3R:16252294-16254794	100.000	15	0	0	2318	2332	2051	2037	0.018	28.3	1
chr3R:16256284-16258784	chr3R:16252294-16254794	94.118	17	1	0	1283	1299	1939	1923	0.064	27.4	1
chr3R:16256284-16258784	chr3R:16252294-16254794	81.481	27	5	0	2021	2047	1954	1928	0.064	27.4	1
chr3R:16256284-16258784	chr3R:16252294-16254794	86.364	22	3	0	1084	1105	2152	2131	0.064	27.4	1
chr3R:16256284-16258784	chr3R:16252294-16254794	100.000	14	0	0	2168	2181	1596	1583	0.064	26.5	1
chr3R:16256284-16258784	chr3R:16252294-16254794	100.000	14	0	0	1285	1298	1720	1733	0.064	26.5	1
chr3R:16256284-16258784	chr3R:16252294-16254794	76.471	34	8	0	1963	1996	1953	1920	0.064	26.5	1
chr3R:16256284-16258784	chr3R:16252294-16254794	80.645	31	5	1	1267	1296	2047	2017	0.064	26.5	1
chr3R:16256284-16258784	chr3R:16252294-16254794	82.609	23	4	0	2024	2046	1948	1926	0.22	24.7	1
chr3R:16256284-16258784	chr3R:16252294-16254794	100.000	13	0	0	2464	2476	2456	2468	0.22	24.7	1
chr3R:16256284-16258784	chr3R:16252294-16254794	93.333	15	1	0	632	646	1953	1939	0.77	23.8	1
chr3R:16256284-16258784	chr3R:16252294-16254794	86.364	22	2	1	667	688	2028	2008	0.77	23.8	1
chr3R:16256284-16258784	chr3R:16252294-16254794	100.000	12	0	0	76	87	386	397	0.77	22.9	0
chr3R:16256284-16258784	chr3R:16252294-16254794	100.000	12	0	0	667	678	1720	1731	0.77	22.9	0
