chr3R:14387031-14389531	chr3R:14367727-14370227	89.655	29	0	2	1795	1823	310	285	4.28e-04	33.7	1
chr3R:14387031-14389531	chr3R:14367727-14370227	86.957	23	3	0	685	707	2337	2359	0.018	29.2	1
chr3R:14387031-14389531	chr3R:14367727-14370227	78.788	33	4	1	458	490	890	919	0.064	27.4	1
chr3R:14387031-14389531	chr3R:14367727-14370227	100.000	14	0	0	1910	1923	1653	1666	0.064	26.5	1
chr3R:14387031-14389531	chr3R:14367727-14370227	85.714	21	3	0	1675	1695	285	305	0.22	25.6	1
chr3R:14387031-14389531	chr3R:14367727-14370227	85.714	21	3	0	1911	1931	1137	1157	0.22	25.6	1
chr3R:14387031-14389531	chr3R:14367727-14370227	93.750	16	1	0	1661	1676	1325	1310	0.22	25.6	1
chr3R:14387031-14389531	chr3R:14367727-14370227	93.333	15	1	0	521	535	164	178	0.77	23.8	1
chr3R:14387031-14389531	chr3R:14367727-14370227	100.000	12	0	0	738	749	811	822	0.77	22.9	0
chr3R:14387031-14389531	chr3R:14367727-14370227	100.000	12	0	0	1997	2008	1206	1217	0.77	22.9	0
chr3R:14387031-14389531	chr3R:14367727-14370227	100.000	12	0	0	532	543	1429	1440	0.77	22.9	0
chr3R:14387031-14389531	chr3R:14367727-14370227	100.000	12	0	0	1608	1619	1575	1564	0.77	22.9	0
chr3R:14387031-14389531	chr3R:14367727-14370227	100.000	12	0	0	681	692	2313	2324	0.77	22.9	0
chr3R:14387031-14389531	chr3R:14367727-14370227	88.235	17	2	0	685	701	2328	2344	0.77	22.9	1
