chrX:12692049-12692632	chrX:12677437-12679937	93.103	29	2	0	161	189	496	468	5.43e-08	44.6	5
chrX:12692049-12692632	chrX:12677437-12679937	88.235	34	4	0	156	189	507	474	5.43e-08	44.6	6
chrX:12692049-12692632	chrX:12677437-12679937	92.857	28	2	0	161	188	1240	1213	1.89e-07	42.8	5
chrX:12692049-12692632	chrX:12677437-12679937	93.548	31	0	2	59	89	1253	1225	6.61e-07	41.0	5
chrX:12692049-12692632	chrX:12677437-12679937	89.655	29	3	0	161	189	499	471	2.31e-06	40.1	5
chrX:12692049-12692632	chrX:12677437-12679937	89.286	28	3	0	161	188	1243	1216	8.05e-06	38.3	5
chrX:12692049-12692632	chrX:12677437-12679937	89.286	28	3	0	162	189	1245	1218	8.05e-06	38.3	5
chrX:12692049-12692632	chrX:12677437-12679937	89.286	28	3	0	162	189	1248	1221	8.05e-06	38.3	5
chrX:12692049-12692632	chrX:12677437-12679937	95.652	23	1	0	67	89	1244	1222	8.05e-06	38.3	4
chrX:12692049-12692632	chrX:12677437-12679937	92.000	25	2	0	63	87	507	483	8.05e-06	37.4	4
chrX:12692049-12692632	chrX:12677437-12679937	88.889	27	3	0	162	188	1251	1225	2.81e-05	36.5	5
chrX:12692049-12692632	chrX:12677437-12679937	86.207	29	4	0	161	189	493	465	2.81e-05	35.6	5
chrX:12692049-12692632	chrX:12677437-12679937	95.238	21	1	0	67	87	500	480	9.81e-05	34.6	4
chrX:12692049-12692632	chrX:12677437-12679937	95.238	21	1	0	67	87	1241	1221	9.81e-05	34.6	4
chrX:12692049-12692632	chrX:12677437-12679937	100.000	18	0	0	160	177	476	459	9.81e-05	33.7	3
chrX:12692049-12692632	chrX:12677437-12679937	91.304	23	2	0	168	190	501	479	9.81e-05	33.7	4
chrX:12692049-12692632	chrX:12677437-12679937	100.000	18	0	0	72	89	501	484	9.81e-05	33.7	3
chrX:12692049-12692632	chrX:12677437-12679937	91.304	23	2	0	67	89	1238	1216	9.81e-05	33.7	4
chrX:12692049-12692632	chrX:12677437-12679937	95.000	20	1	0	161	180	478	459	3.42e-04	32.8	3
chrX:12692049-12692632	chrX:12677437-12679937	95.000	20	1	0	68	87	478	459	3.42e-04	32.8	3
chrX:12692049-12692632	chrX:12677437-12679937	90.909	22	2	0	68	89	481	460	3.42e-04	31.9	4
chrX:12692049-12692632	chrX:12677437-12679937	87.500	24	3	0	160	183	482	459	0.001	31.0	4
chrX:12692049-12692632	chrX:12677437-12679937	87.500	24	3	0	67	90	1235	1212	0.001	31.0	4
chrX:12692049-12692632	chrX:12677437-12679937	84.615	26	4	0	161	186	484	459	0.001	30.1	4
chrX:12692049-12692632	chrX:12677437-12679937	90.476	21	2	0	67	87	497	477	0.001	30.1	4
chrX:12692049-12692632	chrX:12677437-12679937	86.957	23	3	0	67	89	485	463	0.004	29.2	4
chrX:12692049-12692632	chrX:12677437-12679937	86.957	23	3	0	67	89	494	472	0.004	29.2	4
chrX:12692049-12692632	chrX:12677437-12679937	100.000	15	0	0	67	81	473	459	0.004	28.3	3
chrX:12692049-12692632	chrX:12677437-12679937	80.645	31	4	1	59	89	1262	1234	0.015	27.4	5
