chr2L:6090445-6092945	chr2L:6072942-6075442	100.000	24	0	0	1086	1109	2485	2462	2.37e-07	44.6	1
chr2L:6090445-6092945	chr2L:6072942-6075442	95.652	23	1	0	1086	1108	2487	2465	3.51e-05	38.3	1
chr2L:6090445-6092945	chr2L:6072942-6075442	90.909	22	2	0	1081	1102	2484	2463	0.001	31.9	1
chr2L:6090445-6092945	chr2L:6072942-6075442	90.476	21	2	0	1080	1100	2483	2463	0.005	30.1	1
chr2L:6090445-6092945	chr2L:6072942-6075442	87.500	24	1	1	1075	1098	2484	2463	0.018	28.3	1
chr2L:6090445-6092945	chr2L:6072942-6075442	94.118	17	1	0	1919	1935	2405	2421	0.064	27.4	1
chr2L:6090445-6092945	chr2L:6072942-6075442	100.000	13	0	0	1921	1933	1447	1459	0.22	24.7	1
chr2L:6090445-6092945	chr2L:6072942-6075442	100.000	13	0	0	1925	1937	1448	1460	0.22	24.7	1
chr2L:6090445-6092945	chr2L:6072942-6075442	93.333	15	1	0	1924	1938	2405	2419	0.77	23.8	1
chr2L:6090445-6092945	chr2L:6072942-6075442	93.333	15	1	0	815	829	2407	2421	0.77	23.8	1
chr2L:6090445-6092945	chr2L:6072942-6075442	100.000	12	0	0	812	823	748	737	0.77	22.9	0
chr2L:6090445-6092945	chr2L:6072942-6075442	100.000	12	0	0	1923	1934	1448	1459	0.77	22.9	0
chr2L:6090445-6092945	chr2L:6072942-6075442	100.000	12	0	0	1924	1935	1448	1459	0.77	22.9	0
