chr3R:12499672-12502172	chr3R:12468072-12470572	98.807	838	6	2	1	838	1667	2500	0.0	1462	34
chr3R:12499672-12502172	chr3R:12468072-12470572	98.545	756	10	1	519	1274	571	1325	0.0	1311	30
chr3R:12499672-12502172	chr3R:12468072-12470572	98.980	98	1	0	1	98	478	575	6.77e-46	173	4
chr3R:12499672-12502172	chr3R:12468072-12470572	100.000	34	0	0	1275	1308	570	603	8.82e-13	62.6	1
chr3R:12499672-12502172	chr3R:12468072-12470572	100.000	33	0	0	1276	1308	2184	2216	3.08e-12	60.8	1
chr3R:12499672-12502172	chr3R:12468072-12470572	81.818	33	5	1	1275	1306	123	91	0.005	30.1	1
chr3R:12499672-12502172	chr3R:12468072-12470572	91.304	23	1	1	2316	2338	590	569	0.005	30.1	1
chr3R:12499672-12502172	chr3R:12468072-12470572	84.375	32	3	2	2323	2353	2208	2178	0.018	29.2	1
chr3R:12499672-12502172	chr3R:12468072-12470572	85.185	27	3	1	2315	2341	229	254	0.018	28.3	1
chr3R:12499672-12502172	chr3R:12468072-12470572	94.737	19	0	1	2323	2341	595	578	0.064	27.4	1
chr3R:12499672-12502172	chr3R:12468072-12470572	93.750	16	1	0	519	534	122	107	0.22	25.6	1
chr3R:12499672-12502172	chr3R:12468072-12470572	85.714	21	3	0	1275	1295	250	230	0.22	25.6	1
chr3R:12499672-12502172	chr3R:12468072-12470572	88.889	18	2	0	1385	1402	601	584	0.22	24.7	1
chr3R:12499672-12502172	chr3R:12468072-12470572	88.889	18	2	0	1385	1402	2214	2197	0.22	24.7	1
chr3R:12499672-12502172	chr3R:12468072-12470572	93.333	15	1	0	1857	1871	204	218	0.77	23.8	1
chr3R:12499672-12502172	chr3R:12468072-12470572	85.000	20	3	0	519	538	249	230	0.77	23.8	1
chr3R:12499672-12502172	chr3R:12468072-12470572	93.333	15	1	0	2316	2330	241	255	0.77	23.8	1
chr3R:12499672-12502172	chr3R:12468072-12470572	85.000	20	3	0	2280	2299	601	582	0.77	23.8	1
chr3R:12499672-12502172	chr3R:12468072-12470572	100.000	12	0	0	486	497	2162	2151	0.77	22.9	0
chr3R:12499672-12502172	chr3R:12468072-12470572	100.000	12	0	0	499	510	2175	2164	0.77	22.9	0
