chr2R:10203531-10206031	chr2R:10160690-10163190	100.000	15	0	0	1908	1922	931	945	0.018	28.3	1
chr2R:10203531-10206031	chr2R:10160690-10163190	94.118	17	1	0	601	617	2143	2159	0.064	27.4	1
chr2R:10203531-10206031	chr2R:10160690-10163190	89.474	19	2	0	1320	1338	1784	1766	0.064	26.5	1
chr2R:10203531-10206031	chr2R:10160690-10163190	84.000	25	2	1	230	252	384	360	0.22	25.6	1
chr2R:10203531-10206031	chr2R:10160690-10163190	100.000	13	0	0	781	793	1797	1785	0.22	24.7	1
chr2R:10203531-10206031	chr2R:10160690-10163190	100.000	13	0	0	1552	1564	2279	2267	0.22	24.7	1
chr2R:10203531-10206031	chr2R:10160690-10163190	93.333	15	1	0	1251	1265	448	462	0.77	23.8	1
chr2R:10203531-10206031	chr2R:10160690-10163190	100.000	12	0	0	1004	1015	332	321	0.77	22.9	0
chr2R:10203531-10206031	chr2R:10160690-10163190	100.000	12	0	0	1438	1449	659	648	0.77	22.9	0
chr2R:10203531-10206031	chr2R:10160690-10163190	100.000	12	0	0	571	582	937	948	0.77	22.9	0
chr2R:10203531-10206031	chr2R:10160690-10163190	100.000	12	0	0	185	196	1649	1660	0.77	22.9	0
