chrX:3121138-3123638	chrX:3100398-3102898	96.000	25	0	1	1096	1119	2051	2075	3.51e-05	38.3	1
chrX:3121138-3123638	chrX:3100398-3102898	88.462	26	3	0	1112	1137	157	132	4.28e-04	34.6	1
chrX:3121138-3123638	chrX:3100398-3102898	91.304	23	2	0	358	380	1412	1390	4.28e-04	33.7	1
chrX:3121138-3123638	chrX:3100398-3102898	94.737	19	1	0	1120	1138	1414	1396	0.005	31.0	1
chrX:3121138-3123638	chrX:3100398-3102898	84.615	26	4	0	2031	2056	1389	1414	0.005	30.1	1
chrX:3121138-3123638	chrX:3100398-3102898	94.444	18	1	0	1684	1701	595	612	0.018	29.2	1
chrX:3121138-3123638	chrX:3100398-3102898	94.444	18	1	0	1121	1138	602	619	0.018	29.2	1
chrX:3121138-3123638	chrX:3100398-3102898	94.444	18	1	0	2290	2307	603	620	0.018	29.2	1
chrX:3121138-3123638	chrX:3100398-3102898	82.143	28	5	0	2292	2319	1431	1404	0.018	29.2	1
chrX:3121138-3123638	chrX:3100398-3102898	94.444	18	1	0	192	209	2052	2069	0.018	29.2	1
chrX:3121138-3123638	chrX:3100398-3102898	94.444	18	1	0	2039	2056	2071	2054	0.018	29.2	1
chrX:3121138-3123638	chrX:3100398-3102898	100.000	15	0	0	1133	1147	1768	1782	0.018	28.3	1
chrX:3121138-3123638	chrX:3100398-3102898	100.000	15	0	0	2042	2056	2067	2053	0.018	28.3	1
chrX:3121138-3123638	chrX:3100398-3102898	100.000	15	0	0	2041	2055	2067	2053	0.018	28.3	1
chrX:3121138-3123638	chrX:3100398-3102898	94.118	17	1	0	1124	1140	519	503	0.064	27.4	1
chrX:3121138-3123638	chrX:3100398-3102898	94.118	17	1	0	2035	2051	618	602	0.064	27.4	1
chrX:3121138-3123638	chrX:3100398-3102898	94.118	17	1	0	1117	1133	997	1013	0.064	27.4	1
chrX:3121138-3123638	chrX:3100398-3102898	94.118	17	1	0	1097	1113	1415	1399	0.064	27.4	1
chrX:3121138-3123638	chrX:3100398-3102898	89.474	19	2	0	2035	2053	132	150	0.064	26.5	1
chrX:3121138-3123638	chrX:3100398-3102898	100.000	14	0	0	2309	2322	602	615	0.064	26.5	1
chrX:3121138-3123638	chrX:3100398-3102898	79.310	29	6	0	2025	2053	1386	1414	0.064	26.5	1
chrX:3121138-3123638	chrX:3100398-3102898	89.474	19	2	0	1121	1139	1414	1396	0.064	26.5	1
chrX:3121138-3123638	chrX:3100398-3102898	89.474	19	2	0	1119	1137	1414	1396	0.064	26.5	1
chrX:3121138-3123638	chrX:3100398-3102898	85.714	21	3	0	2037	2057	131	151	0.22	25.6	1
chrX:3121138-3123638	chrX:3100398-3102898	93.750	16	1	0	1946	1961	391	376	0.22	25.6	1
chrX:3121138-3123638	chrX:3100398-3102898	80.769	26	5	0	1684	1709	876	851	0.22	25.6	1
chrX:3121138-3123638	chrX:3100398-3102898	75.000	36	9	0	1101	1136	1431	1396	0.22	25.6	1
chrX:3121138-3123638	chrX:3100398-3102898	93.750	16	1	0	1098	1113	1413	1398	0.22	25.6	1
chrX:3121138-3123638	chrX:3100398-3102898	93.750	16	1	0	1117	1132	1472	1457	0.22	25.6	1
chrX:3121138-3123638	chrX:3100398-3102898	93.750	16	1	0	357	372	2052	2067	0.22	25.6	1
chrX:3121138-3123638	chrX:3100398-3102898	100.000	13	0	0	1103	1115	602	614	0.22	24.7	1
