chr3L:18193931-18196431	chr3L:18189399-18193476	89.286	28	3	0	2094	2121	210	237	5.74e-05	38.3	1
chr3L:18193931-18196431	chr3L:18189399-18193476	100.000	18	0	0	254	271	2345	2328	6.99e-04	33.7	1
chr3L:18193931-18196431	chr3L:18189399-18193476	100.000	15	0	0	2097	2111	246	232	0.030	28.3	1
chr3L:18193931-18196431	chr3L:18189399-18193476	100.000	15	0	0	259	273	2336	2322	0.030	28.3	1
chr3L:18193931-18196431	chr3L:18189399-18193476	81.250	32	5	1	840	871	3657	3687	0.030	28.3	1
chr3L:18193931-18196431	chr3L:18189399-18193476	89.474	19	2	0	51	69	2573	2555	0.10	26.5	1
chr3L:18193931-18196431	chr3L:18189399-18193476	78.125	32	4	1	809	837	1385	1416	0.36	25.6	1
chr3L:18193931-18196431	chr3L:18189399-18193476	93.750	16	1	0	2096	2111	1822	1837	0.36	25.6	1
chr3L:18193931-18196431	chr3L:18189399-18193476	100.000	13	0	0	2099	2111	1829	1841	0.36	24.7	1
chr3L:18193931-18196431	chr3L:18189399-18193476	100.000	13	0	0	259	271	2337	2325	0.36	24.7	1
